ts_code,trade_time,open,close,high,low,vol,amount,oi
CU1811.SHF,2018-10-24 14:43:00,50190.0,50180.0,50190.0,50180.0,110.0,27602800.0,
CU1811.SHF,2018-10-24 14:44:00,50190.0,50190.0,50190.0,50180.0,132.0,33125200.0,
CU1811.SHF,2018-10-24 14:45:00,50190.0,50200.0,50200.0,50190.0,74.0,18571900.0,
CU1811.SHF,2018-10-24 14:46:00,50200.0,50200.0,50200.0,50190.0,166.0,41663700.0,
CU1811.SHF,2018-10-24 14:47:00,50210.0,50210.0,50210.0,50200.0,328.0,82340800.0,
CU1811.SHF,2018-10-24 14:48:00,50210.0,50210.0,50220.0,50210.0,94.0,23600700.0,
CU1811.SHF,2018-10-24 14:49:00,50210.0,50210.0,50220.0,50200.0,128.0,32133500.0,
CU1811.SHF,2018-10-24 14:50:00,50210.0,50210.0,50210.0,50200.0,86.0,21590100.0,
CU1811.SHF,2018-10-24 14:51:00,50210.0,50210.0,50220.0,50210.0,480.0,120507100.0,
CU1811.SHF,2018-10-24 14:52:00,50210.0,50210.0,50210.0,50210.0,60.0,15063200.0,
CU1811.SHF,2018-10-24 14:53:00,50210.0,50210.0,50220.0,50200.0,246.0,61758900.0,
CU1811.SHF,2018-10-24 14:54:00,50210.0,50220.0,50220.0,50210.0,302.0,75825900.0,
CU1811.SHF,2018-10-24 14:55:00,50220.0,50240.0,50240.0,50220.0,168.0,42198000.0,
CU1811.SHF,2018-10-24 14:56:00,50240.0,50250.0,50250.0,50230.0,226.0,56772400.0,
CU1811.SHF,2018-10-24 14:57:00,50250.0,50260.0,50270.0,50240.0,256.0,64324200.0,
CU1811.SHF,2018-10-24 14:58:00,50260.0,50270.0,50280.0,50260.0,280.0,70378200.0,
CU1811.SHF,2018-10-24 14:59:00,50270.0,50260.0,50270.0,50250.0,230.0,57797200.0,
CU1811.SHF,2018-10-24 15:00:00,50260.0,50270.0,50270.0,50230.0,400.0,100501600.0,
CU1811.SHF,2018-10-24 21:00:00,49920.0,49920.0,49920.0,49920.0,60.0,14976000.0,
CU1811.SHF,2018-10-24 21:01:00,49900.0,49880.0,49920.0,49850.0,1156.0,288393900.0,
CU1811.SHF,2018-10-24 21:02:00,49870.0,49900.0,49910.0,49870.0,472.0,117742400.0,
CU1811.SHF,2018-10-24 21:03:00,49910.0,49940.0,49950.0,49900.0,520.0,129783200.0,
CU1811.SHF,2018-10-24 21:04:00,49940.0,49950.0,49950.0,49910.0,236.0,58915600.0,
CU1811.SHF,2018-10-24 21:05:00,49950.0,49950.0,49950.0,49910.0,370.0,92378100.0,
CU1811.SHF,2018-10-24 21:06:00,49960.0,49950.0,49960.0,49930.0,334.0,83409000.0,
CU1811.SHF,2018-10-24 21:07:00,49950.0,49930.0,49950.0,49910.0,286.0,71392900.0,
CU1811.SHF,2018-10-24 21:08:00,49930.0,49930.0,49950.0,49910.0,408.0,101855300.0,
CU1811.SHF,2018-10-24 21:09:00,49930.0,49930.0,49940.0,49930.0,272.0,67911800.0,
CU1811.SHF,2018-10-24 21:10:00,49930.0,49950.0,49950.0,49930.0,146.0,36451300.0,
CU1811.SHF,2018-10-24 21:11:00,49950.0,49960.0,49970.0,49940.0,386.0,96396300.0,
CU1811.SHF,2018-10-24 21:12:00,49960.0,50000.0,50000.0,49960.0,482.0,120459100.0,
CU1811.SHF,2018-10-24 21:13:00,50000.0,50000.0,50020.0,50000.0,206.0,51510000.0,
CU1811.SHF,2018-10-24 21:14:00,50010.0,49980.0,50010.0,49970.0,372.0,92978400.0,
CU1811.SHF,2018-10-24 21:15:00,49980.0,49960.0,49980.0,49960.0,208.0,51970300.0,
CU1811.SHF,2018-10-24 21:16:00,49960.0,49980.0,49980.0,49960.0,222.0,55469500.0,
CU1811.SHF,2018-10-24 21:17:00,49970.0,49970.0,49980.0,49960.0,172.0,42975100.0,
CU1811.SHF,2018-10-24 21:18:00,49970.0,49960.0,49970.0,49960.0,82.0,20483600.0,
CU1811.SHF,2018-10-24 21:19:00,49960.0,49950.0,49960.0,49940.0,116.0,28972400.0,
CU1811.SHF,2018-10-24 21:20:00,49950.0,49960.0,49960.0,49940.0,16.0,3996000.0,
CU1811.SHF,2018-10-24 21:21:00,49960.0,49940.0,49960.0,49930.0,124.0,30966200.0,
CU1811.SHF,2018-10-24 21:22:00,49940.0,49950.0,49950.0,49930.0,108.0,26969500.0,
CU1811.SHF,2018-10-24 21:23:00,49950.0,49960.0,49960.0,49940.0,52.0,12986900.0,
CU1811.SHF,2018-10-24 21:24:00,49950.0,49990.0,49990.0,49950.0,380.0,94930600.0,
CU1811.SHF,2018-10-24 21:25:00,49990.0,49980.0,50000.0,49980.0,158.0,39490500.0,
CU1811.SHF,2018-10-24 21:26:00,49980.0,49950.0,49980.0,49950.0,284.0,70953300.0,
CU1811.SHF,2018-10-24 21:27:00,49950.0,49960.0,49960.0,49950.0,52.0,12989600.0,
CU1811.SHF,2018-10-24 21:28:00,49950.0,49960.0,49970.0,49950.0,80.0,19983700.0,
CU1811.SHF,2018-10-24 21:29:00,49960.0,49970.0,49970.0,49950.0,224.0,55957400.0,
CU1811.SHF,2018-10-24 21:30:00,49970.0,49960.0,49970.0,49950.0,182.0,45462300.0,
CU1811.SHF,2018-10-24 21:31:00,49960.0,50000.0,50000.0,49960.0,168.0,41985400.0,
CU1811.SHF,2018-10-24 21:32:00,50000.0,49990.0,50030.0,49980.0,432.0,107995000.0,
CU1811.SHF,2018-10-24 21:33:00,50000.0,49970.0,50010.0,49970.0,140.0,34995300.0,
CU1811.SHF,2018-10-24 21:34:00,49970.0,49950.0,49980.0,49940.0,108.0,26977100.0,
CU1811.SHF,2018-10-24 21:35:00,49950.0,49960.0,49960.0,49940.0,152.0,37962700.0,
CU1811.SHF,2018-10-24 21:36:00,49960.0,49960.0,49960.0,49920.0,460.0,114859200.0,
CU1811.SHF,2018-10-24 21:37:00,49960.0,49960.0,49960.0,49950.0,90.0,22481400.0,
CU1811.SHF,2018-10-24 21:38:00,49960.0,49970.0,49970.0,49950.0,40.0,9991700.0,
CU1811.SHF,2018-10-24 21:39:00,49970.0,49990.0,49990.0,49970.0,100.0,24987400.0,
CU1811.SHF,2018-10-24 21:40:00,49990.0,50020.0,50020.0,49990.0,394.0,98521900.0,
CU1811.SHF,2018-10-24 21:41:00,50020.0,49970.0,50020.0,49970.0,140.0,34999100.0,
CU1811.SHF,2018-10-24 21:42:00,49970.0,49960.0,49990.0,49960.0,110.0,27483800.0,
CU1811.SHF,2018-10-24 21:43:00,49960.0,49980.0,49990.0,49960.0,84.0,20988900.0,
CU1811.SHF,2018-10-24 21:44:00,49980.0,49980.0,49990.0,49980.0,86.0,21492900.0,
CU1811.SHF,2018-10-24 21:45:00,49980.0,49970.0,49990.0,49970.0,132.0,32986900.0,
CU1811.SHF,2018-10-24 21:46:00,49970.0,49970.0,49980.0,49970.0,96.0,23989000.0,
CU1811.SHF,2018-10-24 21:47:00,49970.0,49980.0,49980.0,49960.0,208.0,51972800.0,
CU1811.SHF,2018-10-24 21:48:00,49980.0,49970.0,49980.0,49970.0,60.0,14991600.0,
CU1811.SHF,2018-10-24 21:49:00,49970.0,50000.0,50000.0,49960.0,192.0,47980400.0,
CU1811.SHF,2018-10-24 21:50:00,50000.0,49990.0,50000.0,49990.0,98.0,24496500.0,
CU1811.SHF,2018-10-24 21:51:00,49990.0,49980.0,50000.0,49980.0,212.0,52993200.0,
CU1811.SHF,2018-10-24 21:52:00,49990.0,49990.0,49990.0,49970.0,84.0,20994100.0,
CU1811.SHF,2018-10-24 21:53:00,50000.0,50000.0,50000.0,49980.0,90.0,22496500.0,
CU1811.SHF,2018-10-24 21:54:00,49990.0,50010.0,50010.0,49990.0,84.0,21001300.0,
CU1811.SHF,2018-10-24 21:55:00,50010.0,50010.0,50010.0,50010.0,12.0,3000600.0,
CU1811.SHF,2018-10-24 21:56:00,50010.0,49990.0,50010.0,49990.0,114.0,28500500.0,
CU1811.SHF,2018-10-24 21:57:00,49990.0,50000.0,50010.0,49990.0,56.0,13998700.0,
CU1811.SHF,2018-10-24 21:58:00,49990.0,49990.0,50000.0,49990.0,98.0,24497000.0,
CU1811.SHF,2018-10-24 21:59:00,49990.0,49980.0,49990.0,49980.0,158.0,39483800.0,
CU1811.SHF,2018-10-24 22:00:00,49980.0,49980.0,49990.0,49980.0,34.0,8496700.0,
CU1811.SHF,2018-10-24 22:01:00,49970.0,49980.0,49980.0,49970.0,64.0,15990700.0,
CU1811.SHF,2018-10-24 22:02:00,49980.0,49990.0,49990.0,49970.0,98.0,24489100.0,
CU1811.SHF,2018-10-24 22:03:00,49990.0,49970.0,49990.0,49940.0,440.0,109903300.0,
CU1811.SHF,2018-10-24 22:04:00,49970.0,49960.0,49970.0,49960.0,32.0,7994700.0,
CU1811.SHF,2018-10-24 22:05:00,49960.0,49950.0,49970.0,49930.0,310.0,77426500.0,
CU1811.SHF,2018-10-24 22:06:00,49950.0,49950.0,49960.0,49940.0,84.0,20978600.0,
CU1811.SHF,2018-10-24 22:07:00,49950.0,49930.0,49950.0,49930.0,222.0,55436200.0,
CU1811.SHF,2018-10-24 22:08:00,49930.0,49920.0,49940.0,49920.0,222.0,55413200.0,
CU1811.SHF,2018-10-24 22:09:00,49920.0,49900.0,49920.0,49900.0,614.0,153210300.0,
CU1811.SHF,2018-10-24 22:10:00,49910.0,49910.0,49920.0,49900.0,250.0,62384400.0,
CU1811.SHF,2018-10-24 22:11:00,49910.0,49920.0,49920.0,49900.0,66.0,16471600.0,
CU1811.SHF,2018-10-24 22:12:00,49920.0,49920.0,49920.0,49910.0,14.0,3493900.0,
CU1811.SHF,2018-10-24 22:13:00,49920.0,49920.0,49930.0,49910.0,148.0,36943200.0,
CU1811.SHF,2018-10-24 22:14:00,49900.0,49890.0,49910.0,49890.0,444.0,110783600.0,
CU1811.SHF,2018-10-24 22:15:00,49890.0,49890.0,49910.0,49880.0,134.0,33428300.0,
CU1811.SHF,2018-10-24 22:16:00,49890.0,49920.0,49930.0,49890.0,82.0,20464600.0,
CU1811.SHF,2018-10-24 22:17:00,49920.0,49930.0,49940.0,49920.0,234.0,58416900.0,
CU1811.SHF,2018-10-24 22:18:00,49930.0,49900.0,49930.0,49900.0,192.0,47915700.0,
CU1811.SHF,2018-10-24 22:19:00,49900.0,49900.0,49900.0,49890.0,110.0,27441900.0,
CU1811.SHF,2018-10-24 22:20:00,49900.0,49920.0,49930.0,49900.0,46.0,11481100.0,
CU1811.SHF,2018-10-24 22:21:00,49920.0,49970.0,49980.0,49920.0,278.0,69435700.0,
CU1811.SHF,2018-10-24 22:22:00,49970.0,49960.0,49990.0,49960.0,262.0,65466300.0,
CU1811.SHF,2018-10-24 22:23:00,49960.0,49960.0,49970.0,49940.0,160.0,39965100.0,
CU1811.SHF,2018-10-24 22:24:00,49960.0,49940.0,49960.0,49930.0,92.0,22975100.0,
CU1811.SHF,2018-10-24 22:25:00,49940.0,49940.0,49940.0,49940.0,28.0,6991200.0,
CU1811.SHF,2018-10-24 22:26:00,49940.0,49960.0,49960.0,49940.0,62.0,15483600.0,
CU1811.SHF,2018-10-24 22:27:00,49960.0,49950.0,49960.0,49950.0,26.0,6493600.0,
CU1811.SHF,2018-10-24 22:28:00,49950.0,49960.0,49960.0,49950.0,74.0,18483500.0,
CU1811.SHF,2018-10-24 22:29:00,49960.0,49970.0,49970.0,49960.0,126.0,31478000.0,
CU1811.SHF,2018-10-24 22:30:00,49970.0,49970.0,49970.0,49960.0,118.0,29479500.0,
CU1811.SHF,2018-10-24 22:31:00,49960.0,49950.0,49960.0,49950.0,94.0,23478500.0,
CU1811.SHF,2018-10-24 22:32:00,49950.0,49940.0,49960.0,49940.0,54.0,13487700.0,
CU1811.SHF,2018-10-24 22:33:00,49940.0,49950.0,49960.0,49940.0,32.0,7993200.0,
CU1811.SHF,2018-10-24 22:34:00,49960.0,49980.0,49980.0,49960.0,216.0,53966300.0,
CU1811.SHF,2018-10-24 22:35:00,49970.0,49970.0,49980.0,49960.0,42.0,10493600.0,
CU1811.SHF,2018-10-24 22:36:00,49970.0,49960.0,49980.0,49960.0,24.0,5996400.0,
CU1811.SHF,2018-10-24 22:37:00,49960.0,50020.0,50020.0,49960.0,166.0,41500200.0,
CU1811.SHF,2018-10-24 22:38:00,50020.0,50070.0,50070.0,50010.0,368.0,92066800.0,
CU1811.SHF,2018-10-24 22:39:00,50070.0,50070.0,50110.0,50070.0,306.0,76630600.0,
CU1811.SHF,2018-10-24 22:40:00,50070.0,50120.0,50120.0,50040.0,314.0,78633900.0,
CU1811.SHF,2018-10-24 22:41:00,50120.0,50080.0,50120.0,50080.0,294.0,73656200.0,
CU1811.SHF,2018-10-24 22:42:00,50090.0,50090.0,50090.0,50060.0,124.0,31046800.0,
CU1811.SHF,2018-10-24 22:43:00,50090.0,50070.0,50100.0,50070.0,88.0,22036100.0,
CU1811.SHF,2018-10-24 22:44:00,50070.0,50090.0,50090.0,50050.0,438.0,109644500.0,
CU1811.SHF,2018-10-24 22:45:00,50090.0,50080.0,50090.0,50080.0,116.0,29048800.0,
CU1811.SHF,2018-10-24 22:46:00,50080.0,50090.0,50090.0,50080.0,40.0,10017500.0,
CU1811.SHF,2018-10-24 22:47:00,50090.0,50090.0,50090.0,50080.0,144.0,36060400.0,
CU1811.SHF,2018-10-24 22:48:00,50080.0,50100.0,50130.0,50080.0,424.0,106216300.0,
CU1811.SHF,2018-10-24 22:49:00,50100.0,50080.0,50100.0,50080.0,102.0,25547300.0,
CU1811.SHF,2018-10-24 22:50:00,50080.0,50090.0,50090.0,50080.0,234.0,58597500.0,
CU1811.SHF,2018-10-24 22:51:00,50090.0,50080.0,50100.0,50080.0,128.0,32053500.0,
CU1811.SHF,2018-10-24 22:52:00,50080.0,50060.0,50090.0,50060.0,172.0,43063900.0,
CU1811.SHF,2018-10-24 22:53:00,50060.0,50080.0,50090.0,50060.0,190.0,47563300.0,
CU1811.SHF,2018-10-24 22:54:00,50080.0,50070.0,50090.0,50060.0,230.0,57583800.0,
CU1811.SHF,2018-10-24 22:55:00,50070.0,50050.0,50080.0,50050.0,168.0,42055600.0,
CU1811.SHF,2018-10-24 22:56:00,50050.0,50060.0,50060.0,50050.0,82.0,20524500.0,
CU1811.SHF,2018-10-24 22:57:00,50050.0,50060.0,50060.0,50040.0,168.0,42044700.0,
CU1811.SHF,2018-10-24 22:58:00,50060.0,50060.0,50060.0,50050.0,20.0,5005700.0,
CU1811.SHF,2018-10-24 22:59:00,50060.0,50060.0,50070.0,50060.0,140.0,35045700.0,
CU1811.SHF,2018-10-24 23:00:00,50060.0,50050.0,50080.0,50040.0,446.0,111618400.0,
CU1811.SHF,2018-10-24 23:01:00,50050.0,50050.0,50060.0,50040.0,122.0,30529800.0,
CU1811.SHF,2018-10-24 23:02:00,50050.0,50060.0,50060.0,50050.0,138.0,34535400.0,
CU1811.SHF,2018-10-24 23:03:00,50060.0,50070.0,50070.0,50050.0,46.0,11511900.0,
CU1811.SHF,2018-10-24 23:04:00,50070.0,50060.0,50070.0,50060.0,98.0,24530000.0,
CU1811.SHF,2018-10-24 23:05:00,50060.0,50050.0,50060.0,50050.0,208.0,52054200.0,
CU1811.SHF,2018-10-24 23:06:00,50050.0,50040.0,50060.0,50040.0,106.0,26523900.0,
CU1811.SHF,2018-10-24 23:07:00,50040.0,50050.0,50050.0,50040.0,116.0,29026000.0,
CU1811.SHF,2018-10-24 23:08:00,50050.0,50080.0,50090.0,50050.0,146.0,36551300.0,
CU1811.SHF,2018-10-24 23:09:00,50080.0,50130.0,50140.0,50080.0,316.0,79171800.0,
CU1811.SHF,2018-10-24 23:10:00,50130.0,50100.0,50130.0,50090.0,178.0,44597000.0,
CU1811.SHF,2018-10-24 23:11:00,50100.0,50100.0,50110.0,50100.0,46.0,11523700.0,
CU1811.SHF,2018-10-24 23:12:00,50100.0,50120.0,50120.0,50100.0,60.0,15035600.0,
CU1811.SHF,2018-10-24 23:13:00,50120.0,50130.0,50140.0,50110.0,102.0,25562900.0,
CU1811.SHF,2018-10-24 23:14:00,50130.0,50130.0,50140.0,50130.0,212.0,53139500.0,
CU1811.SHF,2018-10-24 23:15:00,50130.0,50140.0,50140.0,50120.0,58.0,14537900.0,
CU1811.SHF,2018-10-24 23:16:00,50140.0,50140.0,50160.0,50130.0,164.0,41118400.0,
CU1811.SHF,2018-10-24 23:17:00,50140.0,50160.0,50170.0,50140.0,246.0,61701400.0,
CU1811.SHF,2018-10-24 23:18:00,50160.0,50170.0,50170.0,50160.0,82.0,20568700.0,
CU1811.SHF,2018-10-24 23:19:00,50170.0,50150.0,50180.0,50150.0,130.0,32606900.0,
CU1811.SHF,2018-10-24 23:20:00,50150.0,50150.0,50150.0,50140.0,58.0,14542400.0,
CU1811.SHF,2018-10-24 23:21:00,50150.0,50180.0,50180.0,50150.0,124.0,31104400.0,
CU1811.SHF,2018-10-24 23:22:00,50180.0,50170.0,50180.0,50170.0,90.0,22577700.0,
CU1811.SHF,2018-10-24 23:23:00,50170.0,50190.0,50200.0,50170.0,140.0,35129800.0,
CU1811.SHF,2018-10-24 23:24:00,50190.0,50150.0,50190.0,50150.0,214.0,53675600.0,
CU1811.SHF,2018-10-24 23:25:00,50150.0,50150.0,50160.0,50140.0,90.0,22566900.0,
CU1811.SHF,2018-10-24 23:26:00,50150.0,50130.0,50150.0,50120.0,144.0,36098200.0,
CU1811.SHF,2018-10-24 23:27:00,50130.0,50130.0,50130.0,50120.0,34.0,8521600.0,
CU1811.SHF,2018-10-24 23:28:00,50130.0,50140.0,50140.0,50130.0,88.0,22060000.0,
CU1811.SHF,2018-10-24 23:29:00,50140.0,50160.0,50160.0,50140.0,42.0,10532600.0,
CU1811.SHF,2018-10-24 23:30:00,50160.0,50140.0,50160.0,50140.0,116.0,29085500.0,
CU1811.SHF,2018-10-24 23:31:00,50140.0,50120.0,50150.0,50120.0,96.0,24063100.0,
CU1811.SHF,2018-10-24 23:32:00,50120.0,50120.0,50120.0,50110.0,90.0,22552200.0,
CU1811.SHF,2018-10-24 23:33:00,50120.0,50120.0,50130.0,50110.0,58.0,14534500.0,
CU1811.SHF,2018-10-24 23:34:00,50120.0,50110.0,50120.0,50090.0,50.0,12525400.0,
CU1811.SHF,2018-10-24 23:35:00,50110.0,50130.0,50130.0,50090.0,114.0,28561400.0,
CU1811.SHF,2018-10-24 23:36:00,50130.0,50110.0,50130.0,50110.0,46.0,11527300.0,
CU1811.SHF,2018-10-24 23:37:00,50120.0,50110.0,50120.0,50110.0,24.0,6014100.0,
CU1811.SHF,2018-10-24 23:38:00,50110.0,50110.0,50110.0,50110.0,0.0,0.0,
CU1811.SHF,2018-10-24 23:39:00,50110.0,50110.0,50110.0,50100.0,40.0,10020600.0,
CU1811.SHF,2018-10-24 23:40:00,50110.0,50090.0,50110.0,50070.0,106.0,26544200.0,
CU1811.SHF,2018-10-24 23:41:00,50090.0,50090.0,50090.0,50080.0,44.0,11018800.0,
CU1811.SHF,2018-10-24 23:42:00,50080.0,50020.0,50080.0,50020.0,168.0,42042900.0,
CU1811.SHF,2018-10-24 23:43:00,50010.0,50010.0,50050.0,50010.0,148.0,37024400.0,
CU1811.SHF,2018-10-24 23:44:00,50010.0,50010.0,50030.0,50000.0,134.0,33504900.0,
CU1811.SHF,2018-10-24 23:45:00,50010.0,49990.0,50010.0,49990.0,84.0,20997000.0,
CU1811.SHF,2018-10-24 23:46:00,49980.0,49970.0,49980.0,49940.0,154.0,38470700.0,
CU1811.SHF,2018-10-24 23:47:00,49970.0,49970.0,49970.0,49960.0,32.0,7994700.0,
CU1811.SHF,2018-10-24 23:48:00,49970.0,49980.0,49980.0,49970.0,34.0,8495100.0,
CU1811.SHF,2018-10-24 23:49:00,49980.0,49970.0,49980.0,49970.0,18.0,4497700.0,
CU1811.SHF,2018-10-24 23:50:00,49980.0,49980.0,49980.0,49980.0,4.0,999600.0,
CU1811.SHF,2018-10-24 23:51:00,49980.0,49990.0,49990.0,49970.0,70.0,17494900.0,
CU1811.SHF,2018-10-24 23:52:00,49990.0,49990.0,49990.0,49990.0,2.0,499900.0,
CU1811.SHF,2018-10-24 23:53:00,49990.0,49970.0,49990.0,49970.0,10.0,2498700.0,
CU1811.SHF,2018-10-24 23:54:00,49970.0,49990.0,49990.0,49970.0,14.0,3498600.0,
CU1811.SHF,2018-10-24 23:55:00,49990.0,50000.0,50000.0,49990.0,26.0,6499400.0,
CU1811.SHF,2018-10-24 23:56:00,50000.0,49990.0,50000.0,49990.0,4.0,999900.0,
CU1811.SHF,2018-10-24 23:57:00,49990.0,49990.0,49990.0,49990.0,0.0,0.0,
CU1811.SHF,2018-10-24 23:58:00,49990.0,49980.0,49990.0,49980.0,6.0,1499400.0,
CU1811.SHF,2018-10-24 23:59:00,49980.0,49980.0,49980.0,49980.0,10.0,2499000.0,
CU1811.SHF,2018-10-25 00:00:00,50060.0,50060.0,50060.0,50050.0,28.0,7007300.0,
CU1811.SHF,2018-10-25 00:01:00,50060.0,50060.0,50060.0,50060.0,2.0,500600.0,
CU1811.SHF,2018-10-25 00:02:00,50060.0,50060.0,50060.0,50060.0,2.0,500600.0,
CU1811.SHF,2018-10-25 00:03:00,50060.0,50060.0,50060.0,50060.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:04:00,50060.0,50060.0,50070.0,50060.0,12.0,3003800.0,
CU1811.SHF,2018-10-25 00:05:00,50060.0,50060.0,50060.0,50060.0,4.0,1001200.0,
CU1811.SHF,2018-10-25 00:06:00,50060.0,50050.0,50060.0,50050.0,10.0,2502500.0,
CU1811.SHF,2018-10-25 00:07:00,50050.0,50050.0,50050.0,50050.0,8.0,2002000.0,
CU1811.SHF,2018-10-25 00:08:00,50050.0,50050.0,50050.0,50050.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:09:00,50050.0,50050.0,50050.0,50050.0,2.0,500500.0,
CU1811.SHF,2018-10-25 00:10:00,50050.0,50050.0,50050.0,50050.0,4.0,1001000.0,
CU1811.SHF,2018-10-25 00:11:00,50060.0,50050.0,50060.0,50050.0,10.0,2502900.0,
CU1811.SHF,2018-10-25 00:12:00,50050.0,50050.0,50050.0,50050.0,26.0,6506500.0,
CU1811.SHF,2018-10-25 00:13:00,50050.0,50050.0,50050.0,50050.0,12.0,3003000.0,
CU1811.SHF,2018-10-25 00:14:00,50050.0,50050.0,50050.0,50040.0,34.0,8507500.0,
CU1811.SHF,2018-10-25 00:15:00,50050.0,50040.0,50060.0,50040.0,20.0,5004800.0,
CU1811.SHF,2018-10-25 00:16:00,50040.0,50050.0,50050.0,50040.0,8.0,2001800.0,
CU1811.SHF,2018-10-25 00:17:00,50050.0,50060.0,50070.0,50050.0,60.0,15018700.0,
CU1811.SHF,2018-10-25 00:18:00,50050.0,50040.0,50050.0,50040.0,52.0,13012500.0,
CU1811.SHF,2018-10-25 00:19:00,50040.0,50030.0,50040.0,50030.0,22.0,5503500.0,
CU1811.SHF,2018-10-25 00:20:00,50030.0,50040.0,50040.0,50030.0,12.0,3002200.0,
CU1811.SHF,2018-10-25 00:21:00,50040.0,50040.0,50040.0,50040.0,2.0,500400.0,
CU1811.SHF,2018-10-25 00:22:00,50040.0,50030.0,50040.0,50030.0,4.0,1000600.0,
CU1811.SHF,2018-10-25 00:23:00,50030.0,50030.0,50030.0,50020.0,22.0,5502700.0,
CU1811.SHF,2018-10-25 00:24:00,50030.0,50030.0,50030.0,50030.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:25:00,50030.0,50020.0,50030.0,50020.0,28.0,7002900.0,
CU1811.SHF,2018-10-25 00:26:00,50020.0,50030.0,50030.0,50010.0,4.0,1000400.0,
CU1811.SHF,2018-10-25 00:27:00,50030.0,50030.0,50030.0,50030.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:28:00,50030.0,50010.0,50030.0,50010.0,14.0,3500800.0,
CU1811.SHF,2018-10-25 00:29:00,50010.0,50010.0,50010.0,50010.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:30:00,50010.0,50000.0,50010.0,50000.0,28.0,7000200.0,
CU1811.SHF,2018-10-25 00:31:00,49990.0,49990.0,49990.0,49980.0,50.0,12497300.0,
CU1811.SHF,2018-10-25 00:32:00,49990.0,50000.0,50000.0,49980.0,36.0,8999300.0,
CU1811.SHF,2018-10-25 00:33:00,50000.0,50000.0,50000.0,50000.0,8.0,2000000.0,
CU1811.SHF,2018-10-25 00:34:00,50000.0,50000.0,50000.0,50000.0,4.0,1000000.0,
CU1811.SHF,2018-10-25 00:35:00,50000.0,50000.0,50000.0,50000.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:36:00,50000.0,50010.0,50020.0,50000.0,44.0,11002600.0,
CU1811.SHF,2018-10-25 00:37:00,50010.0,49990.0,50010.0,49990.0,14.0,3500000.0,
CU1811.SHF,2018-10-25 00:38:00,49990.0,49990.0,49990.0,49990.0,12.0,2999400.0,
CU1811.SHF,2018-10-25 00:39:00,49990.0,49990.0,49990.0,49990.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:40:00,49990.0,49990.0,49990.0,49990.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:41:00,49990.0,50010.0,50010.0,49990.0,28.0,7000300.0,
CU1811.SHF,2018-10-25 00:42:00,50010.0,50010.0,50010.0,50010.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:43:00,50010.0,50010.0,50010.0,50010.0,14.0,3500700.0,
CU1811.SHF,2018-10-25 00:44:00,50000.0,50000.0,50000.0,50000.0,10.0,2500000.0,
CU1811.SHF,2018-10-25 00:45:00,50000.0,50000.0,50000.0,50000.0,4.0,1000000.0,
CU1811.SHF,2018-10-25 00:46:00,50010.0,50010.0,50010.0,49990.0,18.0,4500200.0,
CU1811.SHF,2018-10-25 00:47:00,50010.0,50000.0,50010.0,50000.0,8.0,2000000.0,
CU1811.SHF,2018-10-25 00:48:00,50000.0,50020.0,50020.0,50000.0,40.0,10001900.0,
CU1811.SHF,2018-10-25 00:49:00,50020.0,50010.0,50020.0,50010.0,12.0,3000800.0,
CU1811.SHF,2018-10-25 00:50:00,50010.0,50010.0,50010.0,50010.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:51:00,50010.0,50010.0,50020.0,50010.0,10.0,2500600.0,
CU1811.SHF,2018-10-25 00:52:00,50010.0,50010.0,50010.0,50010.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:53:00,50010.0,50000.0,50010.0,50000.0,8.0,2000000.0,
CU1811.SHF,2018-10-25 00:54:00,50000.0,50010.0,50010.0,50000.0,8.0,2000400.0,
CU1811.SHF,2018-10-25 00:55:00,50010.0,50030.0,50030.0,50010.0,26.0,6503000.0,
CU1811.SHF,2018-10-25 00:56:00,50020.0,50020.0,50020.0,50020.0,18.0,4502300.0,
CU1811.SHF,2018-10-25 00:57:00,50020.0,50020.0,50020.0,50020.0,0.0,0.0,
CU1811.SHF,2018-10-25 00:58:00,50040.0,50010.0,50040.0,50010.0,38.0,9504300.0,
CU1811.SHF,2018-10-25 00:59:00,50020.0,50020.0,50020.0,50020.0,8.0,2000800.0,
CU1811.SHF,2018-10-25 01:00:00,50010.0,49990.0,50070.0,49990.0,88.0,22007800.0,
CU1811.SHF,2018-10-25 09:01:00,49990.0,49900.0,50000.0,49900.0,1110.0,277163900.0,
CU1811.SHF,2018-10-25 09:02:00,49900.0,49850.0,49920.0,49850.0,1166.0,290856500.0,
CU1811.SHF,2018-10-25 09:03:00,49840.0,49820.0,49850.0,49810.0,1230.0,306477200.0,
CU1811.SHF,2018-10-25 09:04:00,49820.0,49830.0,49830.0,49800.0,998.0,248587700.0,
CU1811.SHF,2018-10-25 09:05:00,49830.0,49790.0,49830.0,49780.0,1550.0,385967000.0,
